"county_id","county_name","district_id","district_name","reg_district_id","muniflag","reg_name","gen_fun_sch_levy","strwo_entv","strwo_entv_dt2","strwo_gfst_rate","total_sch_levy","strwi_entv","strwi_entv_dt2","strwi_tst_rate","gen_fun_sch_levy2","estrwo_eev","estrwo_eev_dt2","estrwo_gfst_rate","total_sch_levy2","estrwi_eev","estrwi_eev_dt2","estrwi_etst_rate"
05,"Burlington",0830,"Chesterfield Twp",,,,10213696,842664916,"01OCT24",1.212,12004761,842664916,"01OCT24",1.425,10213696,1242502052,"01OCT24",.8220,12004761,1242502052,"01OCT24",.9662
05,"Burlington",0840,"Cinnaminson Twp",,,,38490694,1644790421,"01OCT24",2.340,40473193,1644790421,"01OCT24",2.461,38490694,2806809542,"01OCT24",1.371,40473193,2806809542,"01OCT24",1.442
05,"Burlington",1030,"Delanco Twp",,,,7496004,448960670,"01OCT24",1.670,8175863,448960670,"01OCT24",1.821,7496004,692733599,"01OCT24",1.082,8175863,692733599,"01OCT24",1.180
05,"Burlington",1060,"Delran Twp",,,,34690720,1468617173,"01OCT24",2.362,36791286,1468617173,"01OCT24",2.505,34690720,2404415757,"01OCT24",1.443,36791286,2404415757,"01OCT24",1.530
05,"Burlington",1250,"Eastampton Twp",,,,6103335,586867678,"01OCT24",1.040,6887193,586867678,"01OCT24",1.174,6103335,935127883,"01OCT24",.6527,6887193,935127883,"01OCT24",.7365
05,"Burlington",1280,"Edgewater Park Twp",,,,11958503,697688284,"01OCT24",1.714,12551624,697688284,"01OCT24",1.799,11958503,960738448,"01OCT24",1.245,12551624,960738448,"01OCT24",1.307
05,"Burlington",1420,"Evesham Twp",,,,79898547,5303217137,"01OCT24",1.507,79898547,5303217137,"01OCT24",1.507,79898547,7990382868,"01OCT24",.9999,79898547,7990382868,"01OCT24",.9999
05,"Burlington",1520,"Florence Twp",,,,22588333,1340307100,"01OCT24",1.685,24453665,1340307100,"01OCT24",1.825,22588333,1548771766,"01OCT24",1.459,24453665,1548771766,"01OCT24",1.579
05,"Burlington",1910,"Hainesport Twp",,,,10412411,792687100,"31JAN25",1.314,10792790,792687100,"31JAN25",1.362,10412411,1211689239,"31JAN25",.8593,10792790,1211689239,"31JAN25",.8907
05,"Burlington",2610,"Lenape Regional",1420,,"EVESHAM TWP",42176040,5320452512,"24JAN25",.7927,44089964,5320452512,"24JAN25",.8287,42176040,7990382868,"01OCT24",.5278,44089964,7990382868,"01OCT24",.5518
05,"Burlington",2610,"Lenape Regional",3070,,"MEDFORD LAKES",4462141,3160775400,"24JAN25",.1412,4664630,3160775400,"24JAN25",.1476,4462141,743134081,"01OCT24",.6004,4664630,743134081,"01OCT24",.6277
05,"Burlington",2610,"Lenape Regional",3080,,"MEDFORD TWP",24756818,452313500,"24JAN25",5.473,25880268,452313500,"24JAN25",5.722,24756818,5118078951,"01OCT24",.4837,25880268,5118078951,"01OCT24",.5057
05,"Burlington",2610,"Lenape Regional",3440,,"MT LAUREL",47224151,5877843100,"24JAN25",.8034,49367156,5877843100,"24JAN25",.8399,47224151,9089754612,"01OCT24",.5195,49367156,9089754612,"01OCT24",.5431
05,"Burlington",2610,"Lenape Regional",4740,,"SHAMONG TWP",6029269,665694062,"24JAN25",.9057,6302874,665694062,"24JAN25",.9468,6029269,1073708160,"01OCT24",.5615,6302874,1073708160,"01OCT24",.5870
05,"Burlington",2610,"Lenape Regional",4930,,"SOUTHAMPTON",8847947,990828400,"24JAN25",.8930,9249462,990828400,"24JAN25",.9335,8847947,1768458029,"01OCT24",.5003,9249462,1768458029,"01OCT24",.5230
05,"Burlington",2610,"Lenape Regional",5130,,"TABERNACLE TWP",6064218,706751662,"24JAN25",.8580,6339409,706751662,"24JAN25",.8970,6064218,1134191619,"01OCT24",.5347,6339409,1134191619,"01OCT24",.5589
05,"Burlington",2610,"Lenape Regional",5890,,"WOODLAND TWP",1046521,153825800,"24JAN25",.6803,1094523,153825800,"24JAN25",.7115,1046521,190792489,"01OCT24",.5485,1094523,190792489,"01OCT24",.5737
05,"Burlington",2850,"Lumberton Twp",,,,20030297,1414240148,"01OCT24",1.416,20179715,1414240148,"01OCT24",1.427,20030297,2036342873,"01OCT24",.9836,20179715,2036342873,"01OCT24",.9910
05,"Burlington",2960,"Mansfield Twp",,,,11917798,1022933700,"01OCT24",1.165,12172192,1022933700,"01OCT24",1.190,11917798,1476734040,"01OCT24",.8070,12172192,1476734040,"01OCT24",.8243
05,"Burlington",3010,"Maple Shade Twp",,,,29476287,1334597678,"01OCT24",2.209,32362376,1334597678,"01OCT24",2.425,29476287,2159543126,"01OCT24",1.365,32362376,2159543126,"01OCT24",1.499
05,"Burlington",3070,"Medford Lakes Boro",,,,7136658,452313560,"06NOV24",1.578,7238752,452313560,"06NOV24",1.600,7136658,743134081,"01OCT24",.9603,7238752,743134081,"01OCT24",.9741
05,"Burlington",3080,"Medford Twp",,,,55698566,3153248468,"01OCT24",1.766,57534816,3153248468,"01OCT24",1.825,55698566,5118078951,"01OCT24",1.088,57534816,5118078951,"01OCT24",1.124
05,"Burlington",3360,"Moorestown Twp",,,,73582115,4170939368,"19MAR25",1.764,77956834,4170939368,"19MAR25",1.869,73582115,6247481898,"01OCT24",1.178,77956834,6247481898,"01OCT24",1.248
05,"Burlington",3430,"Mount Holly Twp",,,,9300307,647026400,"01OCT24",1.437,9300307,647026400,"01OCT24",1.437,9300307,993438301,"01OCT24",.9362,9300307,993438301,"01OCT24",.9362
05,"Burlington",3440,"Mount Laurel Twp",,,,72674274,5877843100,"01JAN25",1.236,74734294,5877843100,"01JAN25",1.272,72674274,9089754612,"01OCT24",.7995,74734294,9089754612,"01OCT24",.8222
05,"Burlington",3540,"New Hanover Twp",3540,"A","NEW HANOVER TOWNSHIP",1321255,64223400,"18MAR25",2.057,1321255,64223400,"18MAR25",2.057,1321255,130244170,"19MAR25",1.014,1321255,130244170,"19MAR25",1.014
05,"Burlington",3540,"New Hanover Twp",3540,"B","WRIGHTSTOWN BOROUGH",728745,39488700,"19MAR25",1.846,728745,39488700,"19MAR25",1.846,728745,71836820,"19MAR25",1.014,728745,71836820,"19MAR25",1.014
05,"Burlington",3650,"North Hanover Twp",,,,3504124,436859779,"01OCT24",.8021,3504124,436859779,"01OCT24",.8021,3504124,618956866,"01OCT24",.5661,3504124,618956866,"01OCT24",.5661
05,"Burlington",3690,"Northern Burlington Reg",0830,,"CHESTERFIELD",7774684,842664916,"01OCT24",.9226,8661840,842664916,"01OCT24",1.028,7774684,1242502052,"01OCT24",.6257,8661840,1242502052,"01OCT24",.6971
05,"Burlington",3690,"Northern Burlington Reg",2960,,"MANSFIELD TWP",9463043,1022933700,"01OCT24",.9251,10542855,1022933700,"01OCT24",1.031,9463043,1476734040,"01OCT24",.6408,10542855,1476734040,"01OCT24",.7139
05,"Burlington",3690,"Northern Burlington Reg",3650,,"NORTH HANOVER TWP",2889710,436859779,"01OCT24",.6615,3219450,436859779,"01OCT24",.7370,2889710,618956866,"01OCT24",.4669,3219450,618956866,"01OCT24",.5201
05,"Burlington",3690,"Northern Burlington Reg",5010,,"SPRINGFIELD TWP",3281724,392511515,"01OCT24",.8361,3656196,392511515,"01OCT24",.9315,3281724,624004839,"01OCT24",.5259,3656196,624004839,"01OCT24",.5859
05,"Burlington",3920,"Palmyra Boro",,,,10930216,480037721,"01OCT24",2.277,12216862,480037721,"01OCT24",2.545,10930216,798465886,"01OCT24",1.369,12216862,798465886,"01OCT24",1.530
05,"Burlington",4050,"Pemberton Twp",4040,,"PEMBERTON BOROUGH",1590885,102479700,"01OCT24",1.552,1590885,102479700,"01OCT24",1.552,1590885,145816306,"01OCT24",1.091,1590885,145816306,"01OCT24",1.091
05,"Burlington",4050,"Pemberton Twp",4050,,"PEMBERTON TOWNSHIP",23584448,1472102823,"01OCT24",1.602,23584448,1472102823,"01OCT24",1.602,23584448,2258172722,"01OCT24",1.044,23584448,2258172722,"01OCT24",1.044
05,"Burlington",4320,"Rancocas Valley Regional",1250,,"EASTHAMPTON TWP",3895587,586867678,"01OCT24",.6638,4122935,586867678,"01OCT24",.7025,3895587,935127883,"01OCT24",.4166,4122935,935127883,"01OCT24",.4409
05,"Burlington",4320,"Rancocas Valley Regional",1910,,"HAINESPORT",5011566,792687100,"01OCT24",.6322,5304043,792687100,"01OCT24",.6691,5011566,1211689239,"01OCT24",.4136,5304043,1211689239,"01OCT24",.4377
05,"Burlington",4320,"Rancocas Valley Regional",2850,,"LUMBERTON",8551376,1414240148,"01OCT24",.6047,9050437,1414240148,"01OCT24",.6400,8551376,2036342873,"01OCT24",.4199,9050437,2036342873,"01OCT24",.4444
05,"Burlington",4320,"Rancocas Valley Regional",3430,,"MOUNT HOLLY TWP",3376792,647026400,"01OCT24",.5219,3602747,647026400,"01OCT24",.5568,3376792,993438301,"01OCT24",.3399,3602747,993438301,"01OCT24",.3627
05,"Burlington",4320,"Rancocas Valley Regional",5720,,"WESTAMPTON TWP",6740726,1199290002,"01OCT24",.5621,7134117,1199290002,"01OCT24",.5949,6740726,1712048540,"01OCT24",.3937,7134117,1712048540,"01OCT24",.4167
05,"Burlington",4450,"Riverside Twp",,,,8717927,438767163,"08NOV24",1.987,9406413,438767163,"08NOV24",2.144,8717927,689294087,"01OCT24",1.265,9406413,689294087,"01OCT24",1.365
05,"Burlington",4460,"Riverton",,,,6260120,248153000,"01OCT24",2.523,6260120,248153000,"01OCT24",2.523,6260120,387194514,"01OCT24",1.617,6260120,387194514,"01OCT24",1.617
05,"Burlington",4740,"Shamong Twp",,,,11218081,665694062,"14JAN25",1.685,11218081,665694062,"14JAN25",1.685,11218081,1073708160,"01OCT24",1.045,11218081,1073708160,"01OCT24",1.045
05,"Burlington",4930,"Southampton Twp",,,,12911616,995283022,"01OCT24",1.297,13345663,995283022,"01OCT24",1.341,12911616,1768458029,"01OCT24",.7301,13345663,1768458029,"01OCT24",.7546
05,"Burlington",5010,"Springfield Twp",,,,3672254,392511515,"01OCT24",.9356,3958361,392511515,"01OCT24",1.009,3672254,624004839,"01OCT24",.5885,3958361,624004839,"01OCT24",.6343
05,"Burlington",5130,"Tabernacle Twp",,,,9837782,708756368,"01OCT24",1.388,9998205,708756368,"01OCT24",1.411,9837782,1134191619,"01OCT24",.8674,9998205,1134191619,"01OCT24",.8815
05,"Burlington",5490,"Washington Twp",,,,1558441,94815968,"01OCT24",1.644,1558441,94815968,"01OCT24",1.644,1558441,123635353,"01OCT24",1.261,1558441,123635353,"01OCT24",1.261
05,"Burlington",5720,"Westampton",,,,13124650,1199290002,"01OCT24",1.094,14177074,1199290002,"01OCT24",1.182,13124650,1712048540,"01OCT24",.7666,14177074,1712048540,"01OCT24",.8281
05,"Burlington",5805,"Willingboro Twp",,,,37645525,1922422479,"01OCT24",1.958,40069724,1922422479,"01OCT24",2.084,37645525,3111219370,"01OCT24",1.210,40069724,3111219370,"01OCT24",1.288
05,"Burlington",5890,"Woodland Twp",,,,2378384,153664288,"01OCT24",1.548,2378384,153664288,"01OCT24",1.548,2378384,190792489,"01OCT24",1.247,2378384,190792489,"01OCT24",1.247
07,"Camden",0150,"Audubon Boro",0150,,"AUDUBON BOROUGH",15035112,713845304,"01OCT24",2.106,16198951,713845304,"01OCT24",2.269,15035112,1055827942,"01OCT24",1.424,16198951,1055827942,"01OCT24",1.534
07,"Camden",0150,"Audubon Boro",0160,,"AUDUBON PARK BOR",308820,20700000,"01OCT24",1.492,332725,20700000,"01OCT24",1.607,308820,20722795,"01OCT24",1.490,332725,20722795,"01OCT24",1.606
07,"Camden",0190,"Barrington Boro",,,,12433363,496367000,"10JAN25",2.505,12903263,496367000,"10JAN25",2.600,12433363,816895903,"01OCT24",1.522,12903263,816895903,"01OCT24",1.580
07,"Camden",0260,"Bellmawr Boro",,,,10333471,825642300,"01OCT24",1.252,10560035,825642300,"01OCT24",1.279,10333471,1093710823,"01OCT24",.9448,10560035,1093710823,"01OCT24",.9655
07,"Camden",0330,"Berlin Boro",,,,8577805,804870579,"01OCT24",1.066,8835931,804870579,"01OCT24",1.098,8577805,1106959919,"01OCT24",.7749,8835931,1106959919,"01OCT24",.7982
07,"Camden",0340,"Berlin Twp",,,,10607123,645332172,"01OCT24",1.644,10909923,645332172,"01OCT24",1.691,10607123,999120834,"01OCT24",1.062,10909923,999120834,"01OCT24",1.092
07,"Camden",0390,"Black Horse Pike Regional",0260,,"BELLWMAR",4448904,830846500,"01OCT24",.5355,4448904,830846500,"01OCT24",.5355,4448904,1093710823,"01OCT24",.4068,4448904,1093710823,"01OCT24",.4068
07,"Camden",0390,"Black Horse Pike Regional",1780,,"GLOUCESTER TWP",31400663,4616336100,"01OCT24",.6802,31400663,4616336100,"01OCT24",.6802,31400663,7062943790,"01OCT24",.4446,31400663,7062943790,"01OCT24",.4446
07,"Camden",0390,"Black Horse Pike Regional",4590,,"RUNNEMEDE",4067439,508544600,"01OCT24",.7998,4067439,508544600,"01OCT24",.7998,4067439,843932622,"01OCT24",.4820,4067439,843932622,"01OCT24",.4820
07,"Camden",0580,"Brooklawn Boro",,,,1742161,120502800,"01OCT24",1.446,1742161,120502800,"01OCT24",1.446,1742161,185932364,"01OCT24",.9370,1742161,185932364,"01OCT24",.9370
07,"Camden",0680,"Camden City",,,,15964500,1704313900,"18MAR25",.9367,15964500,1704313900,"18MAR25",.9367,15964500,2620624707,"01OCT24",.6092,15964500,2620624707,"01OCT24",.6092
07,"Camden",0800,"Cherry Hill Twp",,,,198846065,8022988900,"01OCT24",2.479,214565195,8022988900,"01OCT24",2.674,198846065,13351620736,"01OCT24",1.489,214565195,13351620736,"01OCT24",1.607
07,"Camden",0810,"Chesilhurst",,,,1466886,88884600,"01OCT24",1.650,1466886,88884600,"01OCT24",1.650,1466886,123622531,"01OCT24",1.187,1466886,123622531,"01OCT24",1.187
07,"Camden",0880,"Clementon Boro",,,,4936258,257147875,"01OCT24",1.920,4936258,257147875,"01OCT24",1.920,4936258,379722166,"01OCT24",1.300,4936258,379722166,"01OCT24",1.300
07,"Camden",0940,"Collingswood Boro",,,,21272524,1077845400,"01OCT24",1.974,22560436,1077845400,"01OCT24",2.093,21272524,1693660277,"01OCT24",1.256,22560436,1693660277,"01OCT24",1.332
07,"Camden",1255,"Eastern Camden County Reg",0330,,"BERLIN BORO",5849056,804870579,"01OCT24",.7267,5849056,804870579,"01OCT24",.7267,5849056,1106959919,"01OCT24",.5284,5849056,1106959919,"01OCT24",.5284
07,"Camden",1255,"Eastern Camden County Reg",1720,,"GIBBSBORO",1726432,227794300,"01OCT24",.7579,1726432,227794300,"01OCT24",.7579,1726432,303523384,"01OCT24",.5688,1726432,303523384,"01OCT24",.5688
07,"Camden",1255,"Eastern Camden County Reg",5400,,"VOORHEES TWP",22670698,3235323750,"01OCT24",.7007,22670698,3235323750,"01OCT24",.7007,22670698,4883507511,"01OCT24",.4642,22670698,4883507511,"01OCT24",.4642
07,"Camden",1720,"Gibbsboro Boro",,,,4056496,227794300,"01OCT24",1.781,4280596,227794300,"01OCT24",1.879,4056496,303523384,"01OCT24",1.337,4280596,303523384,"01OCT24",1.410
07,"Camden",1770,"Gloucester City",,,,6913833,528012750,"07JAN25",1.309,7016365,528012750,"07JAN25",1.329,6913833,844685340,"01OCT24",.8185,7016365,844685340,"01OCT24",.8306
07,"Camden",1780,"Gloucester Twp",,,,55854640,4616336100,"01JAN25",1.210,55854640,4616336100,"01JAN25",1.210,55854640,7062943790,"01OCT24",.7908,55854640,7062943790,"01OCT24",.7908
07,"Camden",1880,"Haddon Heights Boro",,,,15775459,858534000,"01OCT24",1.838,16771897,858534000,"01OCT24",1.954,15775459,994479308,"01OCT24",1.586,16771897,994479308,"01OCT24",1.687
07,"Camden",1890,"Haddon Twp",,,,28406169,1311812900,"01OCT24",2.165,30869271,1311812900,"01OCT24",2.353,28406169,2106314868,"01OCT24",1.349,30869271,2106314868,"01OCT24",1.466
07,"Camden",1900,"Haddonfield",1900,,"HADDONFIELD BOR",42189925,2402606000,"01OCT24",1.756,45976344,2402606000,"01OCT24",1.914,42189925,3103340193,"01OCT24",1.360,45976344,3103340193,"01OCT24",1.482
07,"Camden",1900,"Haddonfield",5140,,"TAVISTOCK BOROUGH",47000,25918700,"01OCT24",.1813,47000,25918700,"01OCT24",.1813,47000,25918700,"01OCT24",.1813,47000,25918700,"01OCT24",.1813
07,"Camden",2130,"Hi Nella",,,,1487319,38121900,"01OCT24",3.902,1487319,38121900,"01OCT24",3.902,1487319,60205148,"01OCT24",2.470,1487319,60205148,"01OCT24",2.470
07,"Camden",2540,"Laurel Springs Boro",,,,3204944,116829600,"01OCT24",2.743,3339506,116829600,"01OCT24",2.858,3204944,176694887,"01OCT24",1.814,3339506,176694887,"01OCT24",1.890
07,"Camden",2560,"Lawnside Boro",,,,5093454,216550500,"27FEB25",2.352,5342954,216550500,"27FEB25",2.467,5093454,338130141,"01OCT24",1.506,5342954,338130141,"01OCT24",1.580
07,"Camden",2670,"Lindenwold Boro",,,,12081756,636737184,"01OCT24",1.897,13680775,636737184,"01OCT24",2.149,12081756,923075033,"01OCT24",1.309,13680775,923075033,"01OCT24",1.482
07,"Camden",2890,"Magnolia Boro",,,,4878456,266877600,"01OCT24",1.828,5082384,266877600,"01OCT24",1.904,4878456,446657071,"01OCT24",1.092,5082384,446657071,"01OCT24",1.138
07,"Camden",3110,"Merchantville Boro",,,,6446056,241724600,"01OCT24",2.667,6548829,241724600,"01OCT24",2.709,6446056,372744179,"01OCT24",1.729,6548829,372744179,"01OCT24",1.757
07,"Camden",3420,"Mount Ephraim Boro",,,,6844205,279466968,"01OCT24",2.449,7354455,279466968,"01OCT24",2.632,6844205,446504142,"01OCT24",1.533,7354455,446504142,"01OCT24",1.647
07,"Camden",3770,"Oaklyn Boro",,,,6880970,258374000,"01JAN25",2.663,7027945,258374000,"01JAN25",2.720,6880970,436146964,"01OCT24",1.578,7027945,436146964,"01OCT24",1.611
07,"Camden",4060,"Pennsauken Twp",,,,45714335,2376807809,"01OCT24",1.923,47585743,2376807809,"01OCT24",2.002,45714335,4914832164,"01JAN25",.9301,47585743,4914832164,"01JAN25",.9682
07,"Camden",4110,"Pine Hill Boro",,,,12935166,446115500,"01OCT24",2.900,12935166,446115500,"01OCT24",2.900,12935166,798774396,"01OCT24",1.619,12935166,798774396,"01OCT24",1.619
07,"Camden",4590,"Runnemede Boro",,,,8243425,505515668,"01OCT24",1.631,8243425,505515668,"01OCT24",1.631,8243425,843932622,"01OCT24",.9768,8243425,843932622,"01OCT24",.9768
07,"Camden",4790,"Somerdale Boro",,,,5350000,340746300,"01OCT24",1.570,5504885,340746300,"01OCT24",1.616,5350000,566211864,"01OCT24",.9449,5504885,566211864,"01OCT24",.9722
07,"Camden",5035,"Sterling High School Dist",2890,,"MAGNOLIA",1804434,267709500,"01OCT24",.6740,1853670,267709500,"01OCT24",.6924,1804434,446657071,"01OCT24",.4040,1853670,446657071,"01OCT24",.4150
07,"Camden",5035,"Sterling High School Dist",4790,,"SOMERDALE",2554016,340136500,"01OCT24",.7509,2623705,340136500,"01OCT24",.7714,2554016,566211864,"01OCT24",.4511,2623705,566211864,"01OCT24",.4634
07,"Camden",5035,"Sterling High School Dist",5080,,"STRATFORD",2949804,411030400,"01OCT24",.7177,3030292,411030400,"01OCT24",.7372,2949804,678564955,"01OCT24",.4347,3030292,678564955,"01OCT24",.4466
07,"Camden",5080,"Stratford Boro",,,,8159712,410463968,"01OCT24",1.988,8590337,410463968,"01OCT24",2.093,8159712,678564955,"01OCT24",1.203,8590337,678564955,"01OCT24",1.266
07,"Camden",5400,"Voorhees Twp",,,,52970439,3235323750,"01OCT24",1.637,52970439,3235323750,"01OCT24",1.637,52970439,4883507511,"01OCT24",1.085,52970439,4883507511,"01OCT24",1.085
07,"Camden",5560,"Waterford Twp",,,,15829833,707411665,"01OCT24",2.238,15829833,707411665,"01OCT24",2.238,15829833,1182764820,"01OCT24",1.338,15829833,1182764820,"01OCT24",1.338
07,"Camden",5820,"Winslow Twp",,,,55282298,2744513700,"01OCT24",2.014,55282298,2744513700,"01OCT24",2.014,55282298,4384207188,"01OCT24",1.261,55282298,4384207188,"01OCT24",1.261
07,"Camden",5900,"Woodlynne Boro",,,,2387116,67230734,"01OCT24",3.551,2387116,67230734,"01OCT24",3.551,2387116,125516774,"01OCT24",1.902,2387116,125516774,"01OCT24",1.902
09,"Cape May",0170,"Avalon Boro",,,,3171671,10044017000,"01JAN25",.0316,3171671,10044017000,"01JAN25",.0316,3171671,17324081946,"01OCT24",.0183,3171671,17324081946,"01OCT24",.0183
09,"Cape May",0710,"Cape May City",,,,1962587,3007475900,"01OCT24",.0653,1962587,3007475900,"01OCT24",.0653,1962587,5582839985,"01OCT24",.0352,1962587,5582839985,"01OCT24",.0352
09,"Cape May",0730,"Cape May Point",,,,103118,490310400,"01OCT24",.0210,103118,490310400,"01OCT24",.0210,103118,903464898,"01OCT24",.0114,103118,903464898,"01OCT24",.0114
09,"Cape May",1080,"Dennis Twp",,,,14343615,913726000,"01OCT24",1.570,14343615,913726000,"01OCT24",1.570,14343615,1395593960,"01OCT24",1.028,14343615,1395593960,"01OCT24",1.028
09,"Cape May",2820,"Lower Cape May Regional",0710,,"CAPE MAY CITY",8285487,3007475900,"01OCT24",.2755,8557251,3007475900,"01OCT24",.2845,8285487,5582839985,"01OCT24",.1484,8557251,5582839985,"01OCT24",.1533
09,"Cape May",2820,"Lower Cape May Regional",2840,,"LOWER TWP",15476362,3735899522,"01OCT24",.4143,15983987,3735899522,"01OCT24",.4278,15476362,7421128651,"01OCT24",.2085,15983987,7421128651,"01OCT24",.2154
09,"Cape May",2820,"Lower Cape May Regional",5610,,"WEST CAPE MAY",1699635,534936500,"01OCT24",.3177,1755383,534936500,"01OCT24",.3281,1699635,1118879941,"01OCT24",.1519,1755383,1118879941,"01OCT24",.1569
09,"Cape May",2840,"Lower Twp",,,,20095746,3735899522,"01OCT24",.5379,20724403,3735899522,"01OCT24",.5547,20095746,7421128651,"01OCT24",.2708,20724403,7421128651,"01OCT24",.2793
09,"Cape May",3130,"Middle Twp",,,,32509982,2896101948,"01OCT24",1.123,33961633,2896101948,"01OCT24",1.173,32509982,4337189346,"01OCT24",.7496,33961633,4337189346,"01OCT24",.7830
09,"Cape May",3680,"North Wildwood City",,,,7472822,2702376600,"01OCT24",.2765,7716513,2702376600,"01OCT24",.2855,7472822,4863888769,"01OCT24",.1536,7716513,4863888769,"01OCT24",.1586
09,"Cape May",3780,"Ocean City",,,,26327106,12949222000,"27FEB25",.2033,26327106,12949222000,"27FEB25",.2033,26327106,23121323620,"01OCT24",.1139,26327106,23121323620,"01OCT24",.1139
09,"Cape May",4700,"Sea Isle City",,,,2357758,4986564300,"01OCT24",.0473,2357758,4986564300,"01OCT24",.0473,2357758,9965156475,"01OCT24",.0237,2357758,9965156475,"01OCT24",.0237
09,"Cape May",5060,"Stone Harbor Boro",,,,2698945,5065574600,"01OCT24",.0533,2698945,5065574600,"01OCT24",.0533,2698945,9503892308,"01OCT24",.0284,2698945,9503892308,"01OCT24",.0284
09,"Cape May",5340,"Upper Twp",,,,31715150,1909184100,"01OCT24",1.661,31715150,1909184100,"01OCT24",1.661,31715150,3059589904,"01OCT24",1.037,31715150,3059589904,"01OCT24",1.037
09,"Cape May",5610,"West Cape May Boro",,,,1391680,534936500,"01OCT24",.2602,1391680,534936500,"01OCT24",.2602,1391680,1118879941,"01OCT24",.1244,1391680,1118879941,"01OCT24",.1244
09,"Cape May",5700,"West Wildwood",,,,934193,229217700,"01OCT24",.4076,934193,229217700,"01OCT24",.4076,934193,457794488,"01OCT24",.2041,934193,457794488,"01OCT24",.2041
09,"Cape May",5790,"Wildwood City",,,,15259589,1431490700,"01OCT24",1.066,15259589,1431490700,"01OCT24",1.066,15259589,2783918125,"01OCT24",.5481,15259589,2783918125,"01OCT24",.5481
09,"Cape May",5800,"Wildwood Crest Boro",,,,9054014,2385210900,"01OCT24",.3796,9054014,2385210900,"01OCT24",.3796,9054014,3985314787,"01OCT24",.2272,9054014,3985314787,"01OCT24",.2272
09,"Cape May",5840,"Woodbine Boro",,,,2057995,179318307,"01OCT24",1.148,2219849,179318307,"01OCT24",1.238,2057995,219043167,"01OCT24",.9395,2219849,219043167,"01OCT24",1.013
11,"Cumberland",0540,"Bridgeton City",,,,3694291,492904646,"01OCT24",.7495,3694291,492904646,"01OCT24",.7495,3694291,771072132,"01OCT24",.4791,3694291,771072132,"01OCT24",.4791
11,"Cumberland",0950,"Commercial Twp",,,,2413387,271304200,"01OCT24",.8896,2510062,271304200,"01OCT24",.9252,2413387,343901889,"01OCT24",.7018,2510062,343901889,"01OCT24",.7299
11,"Cumberland",0997,"Cumberland Regional",1020,,"DEERFIELD",1356999,197464058,"12MAR25",.6872,1406063,197464058,"12MAR25",.7121,1356999,294445490,"01OCT24",.4609,1406063,294445490,"01OCT24",.4775
11,"Cumberland",0997,"Cumberland Regional",1460,,"FAIRFIELD TWP",2026461,318542140,"12MAR25",.6362,2099731,318542140,"12MAR25",.6592,2026461,363369166,"01OCT24",.5577,2099731,363369166,"01OCT24",.5779
11,"Cumberland",0997,"Cumberland Regional",1466,"A","GREENWICH TWP",338137,75667417,"12MAR25",.4469,350363,75667417,"12MAR25",.4630,338137,97227479,"01OCT24",.3478,350363,97227479,"01OCT24",.3604
11,"Cumberland",0997,"Cumberland Regional",1466,"B","STOW CREEK TWP",529650,110405149,"12MAR25",.4797,548800,110405149,"12MAR25",.4971,529650,124554362,"01OCT24",.4252,548800,124554362,"01OCT24",.4406
11,"Cumberland",0997,"Cumberland Regional",2270,,"HOPEWELL TWP",2348661,309248059,"12MAR25",.7595,2433580,309248059,"12MAR25",.7869,2348661,453384044,"01OCT24",.5180,2433580,453384044,"01OCT24",.5368
11,"Cumberland",0997,"Cumberland Regional",4750,,"SHILOH BORO",166675,33181893,"12MAR25",.5023,172701,33181893,"12MAR25",.5205,166675,39238738,"01OCT24",.4248,172701,39238738,"01OCT24",.4401
11,"Cumberland",0997,"Cumberland Regional",5300,,"UPPER DEERFIELD TWP",4195969,664732029,"12MAR25",.6312,4351847,664732029,"12MAR25",.6547,4195969,855088362,"01OCT24",.4907,4351847,855088362,"01OCT24",.5089
11,"Cumberland",1020,"Deerfield Twp",,,,3179342,197424128,"01OCT24",1.610,3284911,197424128,"01OCT24",1.664,3179342,294445490,"01OCT24",1.080,3284911,294445490,"01OCT24",1.116
11,"Cumberland",1120,"Downe Twp",,,,2104779,158437600,"01OCT24",1.329,2289762,158437600,"01OCT24",1.445,2104779,187878098,"01OCT24",1.120,2289762,187878098,"01OCT24",1.219
11,"Cumberland",1460,"Fairfield Twp",,,,2363357,318542207,"01OCT24",.7419,2508957,318542207,"01OCT24",.7876,2363357,363369166,"01OCT24",.6504,2508957,363369166,"01OCT24",.6905
11,"Cumberland",1466,,1466,"A","GREENWICH TWP",1154102,75552280,"01OCT24",1.528,1154102,75552280,"01OCT24",1.528,1154102,97227479,"01OCT24",1.187,1154102,97227479,"01OCT24",1.187
11,"Cumberland",1466,,1466,"B","STOW CREEK TWP",1383151,109450426,"01OCT24",1.264,1383151,109450426,"01OCT24",1.264,1383151,124554362,"01OCT24",1.111,1383151,124554362,"01OCT24",1.111
11,"Cumberland",2270,"Hopewell Twp",2270,,"HOPEWELL TWP",3765172,308122432,"01OCT24",1.222,3765172,308122432,"01OCT24",1.222,3765172,453384044,"01OCT24",.8305,3765172,453384044,"01OCT24",.8305
11,"Cumberland",2270,"Hopewell Twp",4750,,"SHILOH BORO",403411,33059155,"01OCT24",1.220,403411,33059155,"01OCT24",1.220,403411,39238738,"01OCT24",1.028,403411,39238738,"01OCT24",1.028
